2017010315581114229,xiexiao1000001,华AEB132,lvhui194000815,上海,连云港,2017-01-03 23:11:15,2017-01-03 22:37:36,订单签收
2017010413524319430,hanhui1000002,华AZI419,daijing113054768,南京,长沙,2017-01-05 03:43:09,2017-01-04 13:52:43,创建订单
2017010413524319430,hanhui1000002,华AZI419,daijing113054768,南京,长沙,2017-01-05 03:43:09,2017-01-04 16:00:00,开始发货
2017010413524319430,hanhui1000002,华AZI419,daijing113054768,南京,长沙,2017-01-05 03:43:09,2017-01-04 23:26:00,货物送达
2017010413524319430,hanhui1000002,华AZI419,daijing113054768,南京,长沙,2017-01-05 03:43:09,2017-01-05 00:37:40,订单签收
2017010413530818901,haowei1000008,华A709GB,xueqiang191174895,长沙,呼和浩特,2017-01-05 15:29:25,2017-01-04 13:53:08,创建订单
2017010413530818901,haowei1000008,华A709GB,xueqiang191174895,长沙,呼和浩特,2017-01-05 15:29:25,2017-01-04 16:00:00,开始发货
2017010413530818901,haowei1000008,华A709GB,xueqiang191174895,长沙,呼和浩特,2017-01-05 15:29:25,2017-01-05 07:01:10,货物送达
2017010413530818901,haowei1000008,华A709GB,xueqiang191174895,长沙,呼和浩特,2017-01-05 15:29:25,2017-01-05 08:31:51,订单签收
2017010414552610065,panxian1000005,华AX542C,yutian170734000,杭州,连云港,2017-01-05 00:13:15,2017-01-04 14:55:26,创建订单
2017010414552610065,panxian1000005,华AX542C,yutian170734000,杭州,连云港,2017-01-05 00:13:15,2017-01-04 16:00:00,开始发货
2017010414552610065,panxian1000005,华AX542C,yutian170734000,杭州,连云港,2017-01-05 00:13:15,2017-01-04 21:15:50,货物送达
2017010414552610065,panxian1000005,华AX542C,yutian170734000,杭州,连云港,2017-01-05 00:13:15,2017-01-04 21:17:15,订单签收
2017010415161610524,zouan1000007,华A58M83,xule175984580,南京,广州,2017-01-05 10:51:21,2017-01-04 15:16:16,创建订单
2017010415161610524,zouan1000007,华A58M83,xule175984580,南京,广州,2017-01-05 10:51:21,2017-01-04 16:00:00,开始发货
2017010415161610524,zouan1000007,华A58M83,xule175984580,南京,广州,2017-01-05 10:51:21,2017-01-05 03:57:50,货物送达
2017010415161610524,zouan1000007,华A58M83,xule175984580,南京,广州,2017-01-05 10:51:21,2017-01-05 05:06:16,订单签收
2017010415290715740,likun1000003,华AVM936,fengxiong150674427,成都,连云港,2017-01-05 16:40:02,2017-01-04 15:29:07,创建订单
2017010415290715740,likun1000003,华AVM936,fengxiong150674427,成都,连云港,2017-01-05 16:40:02,2017-01-04 16:00:00,开始发货
2017010415290715740,likun1000003,华AVM936,fengxiong150674427,成都,连云港,2017-01-05 16:40:02,2017-01-05 07:50:30,货物送达
2017010415290715740,likun1000003,华AVM936,fengxiong150674427,成都,连云港,2017-01-05 16:40:02,2017-01-05 10:19:35,订单签收
2017010415593616256,xiezhi1000006,华A6CU11,yuanfu192901302,武汉,福州,2017-01-05 03:44:13,2017-01-04 15:59:36,创建订单
2017010415593616256,xiezhi1000006,华A6CU11,yuanfu192901302,武汉,福州,2017-01-05 03:44:13,2017-01-04 16:00:00,开始发货
2017010415593616256,xiezhi1000006,华A6CU11,yuanfu192901302,武汉,福州,2017-01-05 03:44:13,2017-01-04 23:26:50,货物送达
2017010415593616256,xiezhi1000006,华A6CU11,yuanfu192901302,武汉,福州,2017-01-05 03:44:13,2017-01-05 00:17:23,订单签收
2017010514075815008,zengpeng1000000,华AZQ110,yuanrong144664287,成都,西安,2017-01-06 02:08:49,2017-01-05 14:07:58,创建订单
2017010514075815008,zengpeng1000000,华AZQ110,yuanrong144664287,成都,西安,2017-01-06 02:08:49,2017-01-05 16:00:00,开始发货
2017010514075815008,zengpeng1000000,华AZQ110,yuanrong144664287,成都,西安,2017-01-06 02:08:49,2017-01-05 22:26:30,货物送达
2017010514075815008,zengpeng1000000,华AZQ110,yuanrong144664287,成都,西安,2017-01-06 02:08:49,2017-01-05 22:58:03,订单签收
2017010514083519025,xiexiao1000001,华AEB132,jinzhi127432229,南京,呼和浩特,2017-01-06 11:25:02,2017-01-05 14:08:35,创建订单
2017010514083519025,xiexiao1000001,华AEB132,jinzhi127432229,南京,呼和浩特,2017-01-06 11:25:02,2017-01-05 16:00:00,开始发货
2017010514083519025,xiexiao1000001,华AEB132,jinzhi127432229,南京,呼和浩特,2017-01-06 11:25:02,2017-01-06 04:16:30,货物送达
2017010514083519025,xiexiao1000001,华AEB132,jinzhi127432229,南京,呼和浩特,2017-01-06 11:25:02,2017-01-06 05:43:31,订单签收
2017010514435215183,hanhui1000002,华AZI419,xudai181578457,南京,西安,2017-01-06 07:47:51,2017-01-05 14:43:52,创建订单
2017010514435215183,hanhui1000002,华AZI419,xudai181578457,南京,西安,2017-01-06 07:47:51,2017-01-05 16:00:00,开始发货
2017010514435215183,hanhui1000002,华AZI419,xudai181578457,南京,西安,2017-01-06 07:47:51,2017-01-06 02:05:30,货物送达
2017010514435215183,hanhui1000002,华AZI419,xudai181578457,南京,西安,2017-01-06 07:47:51,2017-01-06 04:32:35,订单签收
2017010514500915223,zouan1000007,华A58M83,suxiong195563213,武汉,杭州,2017-01-06 01:27:44,2017-01-05 14:50:09,创建订单
2017010514500915223,zouan1000007,华A58M83,suxiong195563213,武汉,杭州,2017-01-06 01:27:44,2017-01-05 16:00:00,开始发货
2017010514500915223,zouan1000007,华A58M83,suxiong195563213,武汉,杭州,2017-01-06 01:27:44,2017-01-05 21:57:58,货物送达
2017010514500915223,zouan1000007,华A58M83,suxiong195563213,武汉,杭州,2017-01-06 01:27:44,2017-01-05 23:10:25,订单签收
2017010515075819329,likun1000003,华AVM936,qinyue113770473,南京,福州,2017-01-06 03:11:11,2017-01-05 15:07:58,创建订单
2017010515075819329,likun1000003,华AVM936,qinyue113770473,南京,福州,2017-01-06 03:11:11,2017-01-05 16:00:00,开始发货
2017010515075819329,likun1000003,华AVM936,qinyue113770473,南京,福州,2017-01-06 03:11:11,2017-01-05 23:03:20,货物送达
2017010515075819329,likun1000003,华AVM936,qinyue113770473,南京,福州,2017-01-06 03:11:11,2017-01-05 23:44:21,订单签收
2017010515181919278,duxu1000009,华AT75H8,chaifu189451139,昆明,成都,2017-01-06 02:40:47,2017-01-05 15:18:19,创建订单
2017010515181919278,duxu1000009,华AT75H8,chaifu189451139,昆明,成都,2017-01-06 02:40:47,2017-01-05 16:00:00,开始发货
2017010515181919278,duxu1000009,华AT75H8,chaifu189451139,昆明,成都,2017-01-06 02:40:47,2017-01-05 22:51:00,货物送达
2017010515181919278,duxu1000009,华AT75H8,chaifu189451139,昆明,成都,2017-01-06 02:40:47,2017-01-05 23:56:29,订单签收
2017010515380116096,shenxian1000004,华ADJ750,baizhi106075976,广州,银川,2017-01-06 22:40:27,2017-01-05 15:38:01,创建订单
2017010515380116096,shenxian1000004,华ADJ750,baizhi106075976,广州,银川,2017-01-06 22:40:27,2017-01-05 16:00:00,开始发货
2017010515380116096,shenxian1000004,华ADJ750,baizhi106075976,广州,银川,2017-01-06 22:40:27,2017-01-06 11:24:50,货物送达
2017010515380116096,shenxian1000004,华ADJ750,baizhi106075976,广州,银川,2017-01-06 22:40:27,2017-01-06 12:00:59,订单签收
2017010515493713200,panxian1000005,华AX542C,chenquan120966770,杭州,北京,2017-01-06 10:51:09,2017-01-05 15:49:37,创建订单
2017010515493713200,panxian1000005,华AX542C,chenquan120966770,杭州,北京,2017-01-06 10:51:09,2017-01-05 16:00:00,开始发货
2017010515493713200,panxian1000005,华AX542C,chenquan120966770,杭州,北京,2017-01-06 10:51:09,2017-01-06 04:01:40,货物送达
2017010515493713200,panxian1000005,华AX542C,chenquan120966770,杭州,北京,2017-01-06 10:51:09,2017-01-06 04:38:36,订单签收
2017010515593814903,haowei1000008,华A709GB,dengpeng157479003,福州,广州,2017-01-06 03:31:07,2017-01-05 15:59:38,创建订单
2017010515593814903,haowei1000008,华A709GB,dengpeng157479003,福州,广州,2017-01-06 03:31:07,2017-01-05 16:00:00,开始发货
2017010515593814903,haowei1000008,华A709GB,dengpeng157479003,福州,广州,2017-01-06 03:31:07,2017-01-05 23:18:14,货物送达
2017010515593814903,haowei1000008,华A709GB,dengpeng157479003,福州,广州,2017-01-06 03:31:07,2017-01-05 23:26:42,订单签收
2017010613424119964,zouan1000007,华A58M83,sunwang157609665,武汉,成都,2017-01-07 08:21:22,2017-01-06 13:42:41,创建订单
2017010613424119964,zouan1000007,华A58M83,sunwang157609665,武汉,成都,2017-01-07 08:21:22,2017-01-06 16:00:00,开始发货
2017010613424119964,zouan1000007,华A58M83,sunwang157609665,武汉,成都,2017-01-07 08:21:22,2017-01-07 02:27:00,货物送达
2017010613424119964,zouan1000007,华A58M83,sunwang157609665,武汉,成都,2017-01-07 08:21:22,2017-01-07 03:12:38,订单签收
2017010613495619489,xiexiao1000001,华AEB132,youxiong145009022,成都,重庆,2017-01-06 20:28:42,2017-01-06 13:49:56,创建订单
2017010613495619489,xiexiao1000001,华AEB132,youxiong145009022,成都,重庆,2017-01-06 20:28:42,2017-01-06 16:00:00,开始发货
2017010613495619489,xiexiao1000001,华AEB132,youxiong145009022,成都,重庆,2017-01-06 20:28:42,2017-01-06 18:49:17,货物送达
2017010613495619489,xiexiao1000001,华AEB132,youxiong145009022,成都,重庆,2017-01-06 20:28:42,2017-01-06 20:35:34,订单签收
2017010614115318060,hanhui1000002,华AZI419,durong100931543,武汉,呼和浩特,2017-01-07 11:25:32,2017-01-06 14:11:53,创建订单
2017010614115318060,hanhui1000002,华AZI419,durong100931543,武汉,呼和浩特,2017-01-07 11:25:32,2017-01-06 16:00:00,开始发货
2017010614115318060,hanhui1000002,华AZI419,durong100931543,武汉,呼和浩特,2017-01-07 11:25:32,2017-01-07 04:22:50,货物送达
2017010614115318060,hanhui1000002,华AZI419,durong100931543,武汉,呼和浩特,2017-01-07 11:25:32,2017-01-07 04:48:58,订单签收
2017010614144515510,duxu1000009,华AT75H8,xiefu123441165,长沙,成都,2017-01-07 07:06:07,2017-01-06 14:14:45,创建订单
2017010614144515510,duxu1000009,华AT75H8,xiefu123441165,长沙,成都,2017-01-07 07:06:07,2017-01-06 16:00:00,开始发货
2017010614144515510,duxu1000009,华AT75H8,xiefu123441165,长沙,成都,2017-01-07 07:06:07,2017-01-07 01:42:20,货物送达
2017010614144515510,duxu1000009,华AT75H8,xiefu123441165,长沙,成都,2017-01-07 07:06:07,2017-01-07 03:10:14,订单签收
2017010614512511325,panxian1000005,华AX542C,maxu147548536,昆明,广州,2017-01-07 10:17:26,2017-01-06 14:51:25,创建订单
2017010614512511325,panxian1000005,华AX542C,maxu147548536,昆明,广州,2017-01-07 10:17:26,2017-01-06 16:00:00,开始发货
2017010614512511325,panxian1000005,华AX542C,maxu147548536,昆明,广州,2017-01-07 10:17:26,2017-01-07 03:33:40,货物送达
2017010614512511325,panxian1000005,华AX542C,maxu147548536,昆明,广州,2017-01-07 10:17:26,2017-01-07 05:07:33,订单签收
2017010614585614111,xiezhi1000006,华A6CU11,jinxi143095285,西宁,上海,2017-01-07 23:53:15,2017-01-06 14:58:56,创建订单
2017010614585614111,xiezhi1000006,华A6CU11,jinxi143095285,西宁,上海,2017-01-07 23:53:15,2017-01-06 16:00:00,开始发货
2017010614585614111,xiezhi1000006,华A6CU11,jinxi143095285,西宁,上海,2017-01-07 23:53:15,2017-01-07 12:16:40,货物送达
2017010614585614111,xiezhi1000006,华A6CU11,jinxi143095285,西宁,上海,2017-01-07 23:53:15,2017-01-07 13:17:30,订单签收
2017010615314913505,haowei1000008,华A709GB,dongkun114861537,杭州,南京,2017-01-06 20:02:42,2017-01-06 15:31:49,创建订单
2017010615314913505,haowei1000008,华A709GB,dongkun114861537,杭州,南京,2017-01-06 20:02:42,2017-01-06 16:00:00,开始发货
2017010615314913505,haowei1000008,华A709GB,dongkun114861537,杭州,南京,2017-01-06 20:02:42,2017-01-06 18:33:50,货物送达
2017010615314913505,haowei1000008,华A709GB,dongkun114861537,杭州,南京,2017-01-06 20:02:42,2017-01-06 18:57:29,订单签收
2017010615325014959,zengpeng1000000,华AZQ110,linxiao136922295,银川,成都,2017-01-07 06:52:30,2017-01-06 15:32:50,创建订单
2017010615325014959,zengpeng1000000,华AZQ110,linxiao136922295,银川,成都,2017-01-07 06:52:30,2017-01-06 16:00:00,开始发货
2017010615325014959,zengpeng1000000,华AZQ110,linxiao136922295,银川,成都,2017-01-07 06:52:30,2017-01-07 01:35:10,货物送达
2017010615325014959,zengpeng1000000,华AZQ110,linxiao136922295,银川,成都,2017-01-07 06:52:30,2017-01-07 01:47:37,订单签收
2017010713310918645,shenxian1000004,华ADJ750,linhui161774403,呼和浩特,西宁,2017-01-08 08:16:29,2017-01-07 13:31:09,创建订单
2017010713310918645,shenxian1000004,华ADJ750,linhui161774403,呼和浩特,西宁,2017-01-08 08:16:29,2017-01-07 16:00:00,开始发货
2017010713310918645,shenxian1000004,华ADJ750,linhui161774403,呼和浩特,西宁,2017-01-08 08:16:29,2017-01-08 02:25:00,货物送达
2017010713310918645,shenxian1000004,华ADJ750,linhui161774403,呼和浩特,西宁,2017-01-08 08:16:29,2017-01-08 03:49:28,订单签收
2017010714012715385,panxian1000005,华AX542C,fanrui131729075,西宁,西安,2017-01-08 03:42:21,2017-01-07 14:01:27,创建订单
